EMG1,EMG11,EMG5,IM EMG13
0.000570265,2.7300000000000003e-05,-0.00010248700000000001,-7.44e-06
0.0006386380000000001,2.8199999999999998e-05,-4.6500000000000005e-05,-3.61e-06
0.0005537340000000001,2.46e-05,9.98e-06,-3.61e-06
0.000457076,2.2e-05,5.3e-05,1.8e-05
0.000396811,1.88e-05,7.13e-05,3.77e-05
0.00033915400000000004,1.22e-05,6.979999999999999e-05,3.77e-05
0.00024414099999999997,9.25e-06,6.500000000000001e-05,4.3e-05
8.56e-05,1.29e-05,7.7e-05,4.3e-05
-9e-05,1.6800000000000002e-05,0.000107285,2.01e-05
-0.00021633,1.89e-05,0.000142044,2.01e-05
-0.0002701,2e-05,0.00016334299999999998,-1.39e-05
-0.000270459,2.07e-05,0.000159588,-1.39e-05
-0.00025205599999999996,2.0300000000000002e-05,0.000133697,-2.36e-05
-0.00022936599999999997,1.9e-05,9.9e-05,-1.9699999999999998e-05
-0.00021549099999999997,2e-05,6.78e-05,-1.9699999999999998e-05
-0.00024428599999999997,2.25e-05,4.6399999999999996e-05,-3.28e-05
-0.00032539,2.33e-05,3.9e-05,-3.28e-05
-0.00040631699999999995,2.22e-05,4.35e-05,-6.62e-06
-0.000411558,2.0600000000000003e-05,4.93e-05,-6.62e-06
-0.000315308,2.15e-05,4.74e-05,2.27e-05
-0.000164358,2.65e-05,3.43e-05,2.27e-05
-2.58e-05,3.04e-05,1.52e-05,-2.62e-06
7.890000000000001e-05,2.6700000000000002e-05,8.3e-06,-2.72e-05
0.000189139,2.3100000000000002e-05,3.17e-05,-2.72e-05
0.000347068,2.65e-05,7.99e-05,-2.34e-05
0.000469646,2.54e-05,0.00012817299999999998,-2.34e-05
0.000402211,2.3800000000000003e-05,0.00015324299999999998,-3.04e-05
0.000153755,2.72e-05,0.000149413,-3.04e-05
-0.000116615,2.9299999999999997e-05,0.000120345,-3.17e-05
-0.000276744,2.8000000000000003e-05,7.809999999999999e-05,-3.17e-05
-0.000303899,2.57e-05,3.9899999999999994e-05,-2.7300000000000003e-05
-0.0002189,2.1600000000000003e-05,1.32e-05,-3.16e-05
-5.36e-05,1.77e-05,-8.8e-07,-3.16e-05
0.00013492,1.51e-05,-6.99e-06,-2.84e-05
0.000320603,1.4400000000000001e-05,-1.51e-05,-2.84e-05
0.000445249,1.6e-05,-3.13e-05,-1.85e-05
0.000389906,1.63e-05,-5.7600000000000004e-05,-1.85e-05
0.000144695,1.9399999999999997e-05,-9.04e-05,-1.29e-05
-0.000173755,2.36e-05,-0.000111939,-1.29e-05
-0.00045097599999999996,2.37e-05,-0.000110504,-1.31e-05
-0.000639169,2.36e-05,-9.4e-05,-5.37e-06
-0.000725814,2.11e-05,-7.94e-05,-5.37e-06
-0.0006975039999999999,1.75e-05,-7.56e-05,-2.25e-06
-0.00055317,1.63e-05,-7.25e-05,-2.25e-06
-0.000315785,1.6800000000000002e-05,-5.99e-05,-6.78e-06
-4.0799999999999996e-05,1.7199999999999998e-05,-4.57e-05,-6.78e-06
0.000156859,1.73e-05,-4.24e-05,-1.4599999999999999e-05
0.000169758,1.91e-05,-5.03e-05,-1.4599999999999999e-05
3.71e-05,1.9699999999999998e-05,-6.17e-05,-1.9e-05
-9.46e-05,1.7e-05,-7.04e-05,1.4e-06
-0.000144358,2.15e-05,-7.46e-05,1.4e-06
-0.000138508,3.2500000000000004e-05,-7.41e-05,1.07e-05
-7.87e-05,3.9899999999999994e-05,-7.15e-05,1.07e-05
0.00011104200000000001,4.0600000000000004e-05,-6.979999999999999e-05,6.31e-06
0.00048123199999999995,3.47e-05,-7.09e-05,6.31e-06
0.0009379,3.84e-05,-6.97e-05,1.29e-05
0.00119099,4.6399999999999996e-05,-6.38e-05,1.29e-05
0.0010536,4.1899999999999995e-05,-5.3400000000000004e-05,2.18e-05
0.000741712,3.6700000000000004e-05,-3.96e-05,7.53e-06
0.000510002,3.43e-05,-2.51e-05,7.53e-06
0.00036891,3.229999999999999e-05,-1.52e-05,1.96e-06
0.000197861,3.46e-05,-1.73e-05,1.96e-06
-4.46e-05,3.69e-05,-2.57e-05,-1.8e-05
-0.000290149,3.3100000000000005e-05,-2.3100000000000002e-05,-1.8e-05
-0.000475079,3.05e-05,-7.17e-06,-2.57e-05
-0.000584019,2.72e-05,1.17e-05,-2.57e-05
-0.000651716,2.47e-05,3.05e-05,7.16e-06
-0.000721469,2.1899999999999997e-05,5.98e-05,3.07e-05
-0.0008004739999999999,2.25e-05,0.00010993,3.07e-05
-0.0008595,2.8100000000000002e-05,0.00017246,4.1200000000000005e-05
-0.0008640189999999999,3.01e-05,0.000222114,4.1200000000000005e-05
-0.00079583,2.7399999999999995e-05,0.000235924,4.72e-05
-0.000641638,2.5e-05,0.00020713,4.72e-05
-0.000414356,2.27e-05,0.000143364,4.93e-05
-0.000182737,1.95e-05,6.330000000000001e-05,4.93e-05
-5.83e-06,1.6100000000000002e-05,-3.48e-06,4.6700000000000003e-05
0.000115721,1.91e-05,-3.2500000000000004e-05,3.8e-05
0.000196228,2.36e-05,-2.3800000000000003e-05,3.8e-05
0.000286475,2.57e-05,-2.24e-07,2.7899999999999997e-05
0.000438235,2.6700000000000002e-05,1.4800000000000002e-05,2.7899999999999997e-05
0.000663631,2.8699999999999996e-05,1.73e-05,2.0600000000000003e-05
0.000934759,3.05e-05,1.66e-05,2.0600000000000003e-05
0.00111315,2.6300000000000002e-05,1.75e-05,-2.68e-06
0.0010635,2.6000000000000002e-05,1.4400000000000001e-05,-2.68e-06
0.0008242810000000001,2.78e-05,3.93e-06,-2.9100000000000003e-05
0.000549032,3.05e-05,-7.21e-06,-2.7399999999999995e-05
0.000271593,2.8600000000000004e-05,-2.4299999999999998e-05,-2.7399999999999995e-05
-2.9999999999999997e-05,3.27e-05,-5.31e-05,-2.14e-05
-0.000300005,3.6700000000000004e-05,-8.340000000000001e-05,-2.14e-05
-0.000467923,3.4e-05,-9.86e-05,-2.3e-05
-0.000499012,3.18e-05,-9.070000000000001e-05,-2.3e-05
-0.00043956599999999996,3.02e-05,-7e-05,-1.25e-05
-0.00035188,3.06e-05,-5.41e-05,-1.25e-05
-0.000242014,3.02e-05,-4.94e-05,2.2699999999999998e-07
-0.000104835,2.64e-05,-4.8e-05,7.4e-06
5.6399999999999995e-05,2.57e-05,-3.64e-05,7.4e-06
0.000227199,3.12e-05,-7.94e-06,4.6e-06
0.00034436,3.5799999999999996e-05,3.27e-05,4.6e-06
0.000319155,3.6099999999999997e-05,7.269999999999999e-05,2.73e-06
0.00015411,3.6099999999999997e-05,9.96e-05,2.73e-06
-3.8900000000000004e-05,3.6700000000000004e-05,0.000109399,6.79e-06
-0.000168905,3.68e-05,0.00010592,6.79e-06
-0.000215485,3.73e-05,9.209999999999999e-05,1.12e-05
-0.00017496900000000003,3.78e-05,6.86e-05,-3.86e-06
-6.19e-05,3.91e-05,3.98e-05,-3.86e-06
0.00010612700000000001,3.6200000000000006e-05,1.21e-05,-9.45e-06
0.000263765,3.18e-05,-1.11e-05,-9.45e-06
0.000270728,2.72e-05,-2.5300000000000002e-05,-5.79e-06
7.74e-05,2.3100000000000002e-05,-2.6899999999999997e-05,-5.79e-06
-0.000186628,2.4100000000000003e-05,-1.89e-05,-1.84e-05
-0.00036029599999999997,2.59e-05,-1.3800000000000002e-05,-1.84e-05
-0.00040830099999999997,2.65e-05,-1.4599999999999999e-05,-1.65e-05
-0.000421865,2.75e-05,-8.6e-06,-5.77e-06
-0.000466355,2.59e-05,1.36e-05,-5.77e-06
-0.000531392,2.54e-05,4.35e-05,3.82e-06
-0.00056893,2.44e-05,6.52e-05,3.82e-06
-0.000525058,2.3800000000000003e-05,7.65e-05,9.78e-06
-0.000375419,2.0600000000000003e-05,8.379999999999999e-05,9.78e-06
-0.000141228,1.98e-05,8.71e-05,1.55e-05
0.000113461,2.0399999999999998e-05,7.950000000000001e-05,1.55e-05
0.000283478,2.18e-05,5.9499999999999996e-05,-3.27e-06
0.000288415,2.2800000000000002e-05,3.4200000000000005e-05,4.11e-07
0.000169759,2.61e-05,1.05e-05,4.11e-07
7.340000000000001e-05,2.6899999999999997e-05,-1.0199999999999999e-05,6.41e-06
0.00010017,2.26e-05,-2.7300000000000003e-05,6.41e-06
0.000205259,2.1600000000000003e-05,-3.85e-05,4.74e-06
0.00026890599999999996,2.9199999999999998e-05,-4.210000000000001e-05,4.74e-06
0.00022563799999999998,3.73e-05,-3.47e-05,6.51e-06
0.000105241,3.86e-05,-1.26e-05,6.51e-06
-2.61e-05,3.8e-05,1.56e-05,-1.84e-05
-0.00014617299999999998,3.75e-05,3.14e-05,-4.77e-05
-0.00026142,3.17e-05,2.4100000000000003e-05,-4.77e-05
-0.000348632,2.5300000000000002e-05,9.009999999999999e-07,-4.6500000000000005e-05
-0.000381085,2.36e-05,-2.48e-05,-4.6500000000000005e-05
-0.000344491,2.8999999999999997e-05,-3.9500000000000005e-05,-4.3e-05
-0.000232912,2.7899999999999997e-05,-2.65e-05,-4.3e-05
-5.03e-05,1.99e-05,1.64e-05,-2.13e-05
0.000173788,1.9600000000000002e-05,6.77e-05,-2.13e-05
0.00036015300000000005,2.8499999999999998e-05,9.54e-05,-1.61e-06
0.00044021699999999996,3.3799999999999995e-05,8.379999999999999e-05,1.15e-05
0.000424636,3.59e-05,5.2900000000000005e-05,1.15e-05
0.000348842,3.229999999999999e-05,2.8600000000000004e-05,7.65e-06
0.000207153,2.68e-05,1.53e-05,7.65e-06
2.6600000000000003e-05,2.3899999999999998e-05,7.67e-06,6.57e-06
-0.000131466,2.26e-05,-1.15e-06,6.57e-06
-0.000246391,2.45e-05,-9.92e-06,7.53e-06
-0.000314788,2.65e-05,-1.1400000000000001e-05,7.53e-06
-0.000335058,2.6000000000000002e-05,-7.99e-06,-4.59e-06
-0.000317107,2.33e-05,-7.5e-06,-1.26e-05
-0.000268017,1.85e-05,-1.09e-05,-1.26e-05
-0.000184739,1.3800000000000002e-05,-1.4499999999999998e-05,-1.06e-05
-6.12e-05,1.1599999999999999e-05,-1.74e-05,-1.06e-05
7.01e-05,9.55e-06,-2.01e-05,-4.31e-05
0.00012995200000000002,7.27e-06,-2.23e-05,-4.31e-05
7.170000000000001e-05,6.69e-06,-2.2800000000000002e-05,-7.43e-05
-4.8100000000000004e-05,5.91e-06,-2.01e-05,-7.43e-05
-0.000111717,4.04e-06,-1.32e-05,-6.879999999999999e-05
-7.329999999999999e-05,8.359999999999999e-07,-5.63e-06,-6.6e-05
-4.82e-06,-2.72e-06,-2.32e-06,-6.6e-05
2.7300000000000003e-05,-5.37e-06,-6.37e-06,-2e-05
8.48e-06,-2.93e-06,-1.89e-05,-2e-05
-8.52e-05,6.34e-06,-3.27e-05,3.09e-05
-0.00022738400000000002,7.16e-06,-3.98e-05,3.09e-05
-0.000332557,6.63e-06,-4.52e-05,4.7799999999999996e-05
-0.0003343,8.27e-06,-5.14e-05,4.7799999999999996e-05
-0.00018495,1.15e-05,-5.660000000000001e-05,5.15e-05
4.92e-05,1.95e-05,-5.6899999999999994e-05,7.04e-05
0.00020798,1.74e-05,-5.19e-05,7.04e-05
0.00027721,1.2e-05,-3.96e-05,9.15e-05
0.000301937,1.32e-05,-2.13e-05,9.15e-05
0.00027154,1.6800000000000002e-05,-1.4e-07,6.23e-05
0.00017293099999999997,1.4800000000000002e-05,2.1e-05,6.23e-05
2.71e-05,1.18e-05,3.52e-05,3.9899999999999994e-05
-0.00012817,1.4300000000000002e-05,4.02e-05,3.9899999999999994e-05
-0.000296748,2.2100000000000002e-05,4.11e-05,2.57e-05
-0.000490262,2.95e-05,4.13e-05,-2.52e-07
-0.0006782730000000001,2.71e-05,3.5100000000000006e-05,-2.52e-07
-0.00080668,1.99e-05,1.91e-05,-1.0800000000000002e-05
-0.000809398,1.9600000000000002e-05,1.41e-06,-1.0800000000000002e-05
-0.000617692,2.36e-05,-9.39e-06,-1.9399999999999997e-05
-0.00022580200000000002,2.78e-05,-1.9e-05,-1.9399999999999997e-05
0.00022139,2.78e-05,-3.65e-05,-3.6200000000000006e-05
0.000520224,2.24e-05,-5.660000000000001e-05,-3.6200000000000006e-05
0.000643303,2.46e-05,-6.809999999999999e-05,-3.43e-05
0.000710551,2.7600000000000003e-05,-6.850000000000001e-05,-2.6000000000000002e-05
0.000764163,2.6000000000000002e-05,-6.26e-05,-2.6000000000000002e-05
0.000776118,2.15e-05,-5.3500000000000006e-05,-1.3000000000000001e-05
0.0007487230000000001,1.7899999999999998e-05,-4.18e-05,-1.3000000000000001e-05
0.0007088110000000001,1.73e-05,-3.07e-05,-1.67e-05
0.000649974,1.52e-05,-2.3199999999999998e-05,-1.67e-05
0.000514488,1.51e-05,-1.77e-05,-5.13e-06
0.000268553,2.18e-05,-1.25e-05,-5.13e-06
-1.56e-05,1.8e-05,-3.57e-06,1.8100000000000003e-05
-0.000235842,1.3500000000000001e-05,1.01e-05,3.04e-05
-0.000352661,1.3699999999999998e-05,2.68e-05,3.04e-05
-0.000345847,2e-05,4.3799999999999994e-05,4.3799999999999994e-05
-0.000206561,2.49e-05,5.65e-05,4.3799999999999994e-05
4.1200000000000005e-05,2.95e-05,6.31e-05,4.2499999999999996e-05
0.000338906,2.99e-05,6.61e-05,4.2499999999999996e-05
0.0005917709999999999,2.0399999999999998e-05,6.43e-05,3.16e-05
0.00072953,1.9600000000000002e-05,5.6000000000000006e-05,3.16e-05
0.0007298710000000001,2.9100000000000003e-05,4.5e-05,2.4299999999999998e-05
0.00058901,3.82e-05,3.9899999999999994e-05,-4.87e-06
0.000338872,3.48e-05,4.26e-05,-4.87e-06
5.25e-05,2.54e-05,4.59e-05,-2.44e-05
-0.000200077,2.3899999999999998e-05,3.9399999999999995e-05,-2.44e-05
-0.000387947,2.97e-05,1.84e-05,-1.55e-05
-0.000512505,3.3e-05,-8.13e-06,-1.55e-05
-0.00058144,3.13e-05,-2.3800000000000003e-05,-2.13e-05
-0.000599724,2.75e-05,-1.82e-05,-2.13e-05
-0.00057689,2.4299999999999998e-05,9.6e-06,-2.05e-05
-0.0005249230000000001,2.84e-05,4.8200000000000006e-05,-1.42e-05
-0.00045461,3.6700000000000004e-05,7.890000000000001e-05,-1.42e-05
-0.000381104,3.76e-05,9.05e-05,-1.85e-05
-0.000320983,3.5600000000000005e-05,8.3e-05,-1.85e-05
-0.000288971,2.7399999999999995e-05,6.61e-05,-2.4e-05
-0.000297732,2.3899999999999998e-05,4.66e-05,-2.4e-05
-0.000334049,3.19e-05,2.97e-05,-3.5499999999999996e-05
-0.000366173,2.9100000000000003e-05,2.1e-05,-3.5499999999999996e-05
-0.0003728,3.2500000000000004e-05,2.36e-05,-3.46e-05
-0.00034977900000000004,3.71e-05,2.84e-05,-1.6e-05
-0.000305871,4.03e-05,2.9199999999999998e-05,-1.6e-05
-0.00027179900000000003,3.9899999999999994e-05,2.27e-05,-3.47e-06
-0.000281261,4.1200000000000005e-05,1.15e-05,-3.47e-06
-0.00033810400000000004,4e-05,-1.89e-06,2.0600000000000003e-05
-0.00041221199999999996,3.48e-05,-1.91e-05,2.0600000000000003e-05
-0.00046422,3.8900000000000004e-05,-4.15e-05,3.84e-05
-0.00045989699999999996,4.72e-05,-7.11e-05,3.84e-05
-0.00034138,4.7499999999999996e-05,-0.00010884700000000001,3.06e-05
-4.15e-05,4.66e-05,-0.00013822299999999998,3.9899999999999994e-05
0.00039889699999999995,4.8e-05,-0.000135117,3.9899999999999994e-05
0.000776365,4.85e-05,-9.779999999999999e-05,4.0799999999999996e-05
0.000858481,4.970000000000001e-05,-5.01e-05,4.0799999999999996e-05
0.000614141,5.16e-05,-1.7100000000000002e-05,1.86e-05
0.00022721,5.379999999999999e-05,-1.24e-05,1.86e-05
-0.00011737600000000001,5.3700000000000004e-05,-3.32e-05,-6.15e-06
-0.000359592,4.91e-05,-5.7700000000000007e-05,-6.15e-06
-0.0005160480000000001,4.85e-05,-6.08e-05,-2.6600000000000003e-05
-0.000592128,4.94e-05,-4.0600000000000004e-05,-2.0600000000000003e-05
-0.000531951,4.92e-05,-1.4099999999999999e-05,-2.0600000000000003e-05
-0.000287941,4.74e-05,2.61e-06,-8.66e-06
7.900000000000001e-05,4.6700000000000003e-05,4.11e-06,-8.66e-06
0.000444606,4.83e-05,-6.66e-06,-1.07e-05
0.0007329680000000001,5.2600000000000005e-05,-2.59e-05,-1.07e-05
0.0009421960000000001,5.3200000000000006e-05,-4.6200000000000005e-05,1.56e-06
0.00106237,5.08e-05,-5.99e-05,1.56e-06
0.000993672,4.94e-05,-5.479999999999999e-05,5.13e-06
0.0006685980000000001,4.6399999999999996e-05,-1.4499999999999998e-05,-1.2e-05
0.000252116,4.68e-05,7.08e-05,-1.2e-05
-5.14e-05,5.0900000000000004e-05,0.000179803,-6.19e-06
-0.000193196,4.54e-05,0.000260026,-6.19e-06
-0.0001908,4.29e-05,0.000277411,2.05e-05
-0.00010525399999999999,4.99e-05,0.000238076,2.05e-05
-3.26e-05,5.08e-05,0.00017110400000000002,2.2e-05
-1.65e-05,4.47e-05,0.000107645,2.2e-05
-3.5100000000000006e-05,3.8799999999999994e-05,6.51e-05,1.05e-05
-5.2300000000000004e-05,3.48e-05,4.99e-05,4.01e-06
-5.550000000000001e-05,3.13e-05,5.5100000000000004e-05,4.01e-06
-6.96e-05,2.8899999999999998e-05,6.37e-05,-1.89e-05
-0.000125135,3.2200000000000003e-05,6.459999999999998e-05,-1.89e-05
-0.00020613400000000002,4.210000000000001e-05,5.9e-05,-3.8299999999999996e-05
-0.000249153,5.0600000000000003e-05,5.36e-05,-3.8299999999999996e-05
-0.00021192299999999998,4.79e-05,4.8700000000000005e-05,-3.84e-05
-0.00011251100000000001,3.9e-05,3.8900000000000004e-05,-3.84e-05
4.99e-06,3.8799999999999994e-05,1.88e-05,-2.7300000000000003e-05
8.46e-05,4.54e-05,-1.4400000000000001e-05,-1.92e-05
7.290000000000001e-05,4.970000000000001e-05,-5.44e-05,-1.92e-05
-2.34e-05,4.51e-05,-8.53e-05,-1.73e-05
-0.000145616,3.9399999999999995e-05,-9.740000000000001e-05,-1.73e-05
-0.000232161,3.5799999999999996e-05,-9.429999999999999e-05,-1.47e-05
-0.000251805,3.570000000000001e-05,-8.329999999999999e-05,-1.47e-05
-0.00021774200000000002,2.8100000000000002e-05,-7.23e-05,-8.37e-06
-0.00016369,1.9600000000000002e-05,-6.19e-05,-8.37e-06
-9.340000000000001e-05,3.21e-05,-4.6700000000000003e-05,7.52e-06
-5.25e-06,5.05e-05,-2.7300000000000003e-05,3.3100000000000005e-05
4.79e-05,4.7799999999999996e-05,-1.06e-05,3.3100000000000005e-05
3.4899999999999995e-05,3.77e-05,-2.8e-06,5.0600000000000003e-05
-1.4800000000000002e-05,3.53e-05,6.559999999999999e-07,5.0600000000000003e-05
-6.95e-05,3.929999999999999e-05,9.01e-06,5.28e-05
-0.000107735,4.22e-05,1.8e-05,5.28e-05
-0.000121977,4.35e-05,2.01e-05,3.570000000000001e-05
-0.000132313,4.0799999999999996e-05,1.7199999999999998e-05,3.570000000000001e-05
-0.00015879200000000002,3.84e-05,1.39e-05,2.3899999999999998e-05
-0.00019182,4.14e-05,9.2e-06,2.7899999999999997e-05
-0.00020396599999999998,4.1899999999999995e-05,-1.8600000000000002e-07,2.7899999999999997e-05
-0.00018559599999999998,3.37e-05,-1.47e-05,3.6700000000000004e-05
-0.000137549,2.49e-05,-3.07e-05,3.6700000000000004e-05
-6.0299999999999995e-05,2.8100000000000002e-05,-4.44e-05,3.68e-05
4.49e-05,3.68e-05,-5.2300000000000004e-05,3.68e-05
0.00017558099999999998,3.570000000000001e-05,-5.08e-05,4.8899999999999996e-05
0.000295501,2.8899999999999998e-05,-4.14e-05,4.8899999999999996e-05
0.00032319,2.62e-05,-3.14e-05,5.3400000000000004e-05
0.00021593,2.5300000000000002e-05,-2.35e-05,4.57e-05
1.57e-05,2.2899999999999998e-05,-1.25e-05,4.57e-05
-0.000194695,2.45e-05,3.05e-06,2.17e-05
-0.00034078699999999995,2.36e-05,2.0300000000000002e-05,2.17e-05
-0.00038616400000000004,2.15e-05,4.1200000000000005e-05,-3.94e-06
-0.00033160599999999997,2.24e-05,6.0599999999999996e-05,-3.94e-06
-0.00024719900000000003,1.95e-05,7.190000000000001e-05,-2.0600000000000003e-05
-0.00020145299999999998,9.44e-06,7.63e-05,-2.0600000000000003e-05
-0.00020403900000000002,-4.2200000000000005e-07,7.46e-05,-3.34e-05
-0.00025247,9.04e-07,5.8899999999999995e-05,-5.9999999999999995e-05
-0.000315409,-4.74e-06,2.7300000000000003e-05,-5.9999999999999995e-05
-0.00033876800000000003,-2.47e-06,-1.31e-05,-8.290000000000001e-05
-0.000257371,1.6e-06,-5.17e-05,-8.290000000000001e-05
-3.5100000000000006e-05,3.54e-06,-6.95e-05,-0.000109664
0.000288898,1.2e-06,-6.05e-05,-0.000109664
0.0006212780000000001,1.3e-06,-3.78e-05,-0.00014176100000000001
0.000830793,8.98e-06,-1.76e-05,-0.00014176100000000001
0.000810631,1.34e-05,-8.24e-06,-0.000158574
0.000577809,1.09e-05,-8.72e-06,-0.00014304700000000001
0.000269714,7.56e-06,-1.25e-05,-0.00014304700000000001
2.9100000000000003e-05,7.97e-06,-1.4599999999999999e-05,-0.00012086200000000001
-7.99e-05,6.08e-06,-1.15e-05,-0.00012086200000000001
-5.22e-05,1.55e-06,-2.76e-06,-8.26e-05
8.120000000000001e-05,3.17e-06,6.91e-06,-8.26e-05
0.000242268,7.62e-06,1.25e-05,-3.2500000000000004e-05
0.000353128,7.55e-06,1.29e-05,-3.2500000000000004e-05
0.000384764,8.46e-06,1.18e-05,1.76e-05
0.000324495,1.07e-05,1.42e-05,5.5700000000000005e-05
0.00019112599999999999,9.19e-06,1.3300000000000001e-05,5.5700000000000005e-05
3.64e-05,9.03e-06,-3.79e-06,8.120000000000001e-05
-8.65e-05,8.73e-06,-3.3e-05,8.120000000000001e-05
-0.000147611,8.47e-06,-5.1e-05,7.780000000000001e-05
-0.000170533,1.27e-05,-4.31e-05,7.780000000000001e-05
-0.00019625,1.4099999999999999e-05,-9.7e-06,5.5700000000000005e-05
-0.00024947,1.11e-05,3.6700000000000004e-05,5.5700000000000005e-05
-0.00033045,1.52e-05,8e-05,3.21e-05
-0.000424661,2.8499999999999998e-05,0.000100604,3.27e-05
-0.00046989,2.26e-05,9.449999999999999e-05,3.27e-05
-0.00038407,1.88e-05,7.52e-05,4.7799999999999996e-05
-0.000142037,2.25e-05,5.96e-05,4.7799999999999996e-05
0.000203999,2.7600000000000003e-05,5.08e-05,0.00010049200000000001
0.00048801300000000003,2.84e-05,4.49e-05,0.00010049200000000001
0.00054642,2.7600000000000003e-05,3.9899999999999994e-05,0.000127453
0.00038187800000000005,2.78e-05,3.15e-05,0.000127453
0.000128477,2.7600000000000003e-05,1.36e-05,0.00011823399999999999
-7.7e-05,2.45e-05,-8.07e-06,0.00011275200000000001
-0.000180487,2.3199999999999998e-05,-2.3199999999999998e-05,0.00011275200000000001
-0.00021814599999999998,2.17e-05,-3.17e-05,8.640000000000001e-05
-0.000253081,2.0600000000000003e-05,-3.96e-05,8.640000000000001e-05
-0.000313808,2.35e-05,-4.3700000000000005e-05,4.72e-05
-0.000378249,2.8999999999999997e-05,-3.75e-05,4.72e-05
-0.000413665,3.32e-05,-2.72e-05,2.71e-05
-0.000426921,2.8000000000000003e-05,-2.8800000000000002e-05,2.71e-05
-0.00045208900000000003,1.56e-05,-4.8599999999999995e-05,-2.82e-06
-0.000505373,1.13e-05,-7.35e-05,-3.2500000000000004e-05
-0.000572721,1.6899999999999997e-05,-8.36e-05,-3.2500000000000004e-05
-0.000628767,1.89e-05,-7.09e-05,-5.7999999999999994e-05
-0.000636094,1.76e-05,-4.33e-05,-5.7999999999999994e-05
-0.000535619,2.3800000000000003e-05,-1.25e-05,-0.00010546700000000001
-0.000277245,2.49e-05,1.18e-05,-0.00010546700000000001
9.03e-05,2.4e-05,2.51e-05,-0.000137734
0.00039853800000000004,2.48e-05,2.75e-05,-0.000137734
0.00057278,3.2500000000000004e-05,1.59e-05,-0.000134541
0.000689061,3.6200000000000006e-05,-1.09e-05,-0.000122643
0.0007360439999999999,3.5499999999999996e-05,-3.35e-05,-0.000122643
0.000646955,3.05e-05,-3.4e-05,-6.69e-05
0.000414555,2.71e-05,-2.15e-05,-6.69e-05
0.000131929,3.17e-05,-6.37e-06,3.23e-06
-8.65e-05,3.64e-05,1.99e-05,3.23e-06
-0.00021573,1.87e-05,6.25e-05,6.75e-05
-0.000288577,-1.98e-06,0.000108862,6.75e-05
-0.00033226800000000004,1.4000000000000001e-05,0.000135311,0.000120783
-0.000317567,4.2e-05,0.000128495,0.000160055
-0.000203248,4.84e-05,9.82e-05,0.000160055
-9.46e-06,4.11e-05,6.8e-05,0.000158673
0.000187994,3.5499999999999996e-05,5.08e-05,0.000158673
0.000319261,3.2e-05,3.81e-05,0.000135833
0.00035585300000000005,2.8000000000000003e-05,1.85e-05,0.000135833
0.000317872,2.4299999999999998e-05,-3.8e-06,8.859999999999999e-05
0.000267272,2.35e-05,-1.82e-05,8.859999999999999e-05
0.000257595,2.33e-05,-2.3199999999999998e-05,4.48e-05
0.00029251,2.14e-05,-2.23e-05,-3.24e-06
0.000367094,2.34e-05,-1.47e-05,-3.24e-06
0.000471701,2.71e-05,5.57e-06,-5.6999999999999996e-05
0.000535662,3.34e-05,3.6200000000000006e-05,-5.6999999999999996e-05
0.0004980000000000001,3.46e-05,6.07e-05,-0.000129718
0.00036083599999999996,3.13e-05,6.51e-05,-0.000129718
0.000167469,3.1e-05,5.550000000000001e-05,-0.00020716400000000002
-8.24e-06,3.570000000000001e-05,4.13e-05,-0.00020716400000000002
-0.000145953,4.16e-05,2.7699999999999996e-05,-0.000226022
-0.000259267,4.270000000000001e-05,1.5399999999999998e-05,-0.00019937900000000002
-0.000345317,3.6099999999999997e-05,1.15e-06,-0.00019937900000000002
-0.000391544,3.64e-05,-8.74e-06,-0.000186766
-0.000399548,3.8299999999999996e-05,-8.82e-06,-0.000186766
-0.00038686199999999997,3.5799999999999996e-05,-1.27e-06,-0.000177136
-0.000360627,4.14e-05,6.1e-06,-0.000177136
-0.00033033199999999997,4.85e-05,1.64e-06,-0.000134463
-0.000311354,4.8200000000000006e-05,-1.7800000000000002e-05,-0.000134463
-0.00030343,4.29e-05,-3.929999999999999e-05,-3.9200000000000004e-05
-0.000284678,4.51e-05,-4.91e-05,3.24e-05
-0.000238061,4.99e-05,-4.61e-05,3.24e-05
